474 19 5
420 46 5
451 4 5
345 84 5
326 8 5
369 66 5
338 116 5
408 7 5
463 17 5
432 100 5
333 80 5
384 39 5
418 99 5
446 136 5
431 3 5
399 8 5
306 132 5
443 86 5
303 0 5
418 114 5
384 125 5
362 117 5
366 33 5
339 90 5
334 48 5
314 41 5
383 20 5
492 42 5
493 28 5
477 5 5
492 10 5
431 40 5
383 36 5
409 136 5
411 94 5
499 24 5
361 72 5
445 92 5
492 142 5
419 124 5
357 25 5
470 30 5
459 141 5
408 143 5
312 85 5
343 98 5
377 118 5
399 54 5
393 98 5
353 82 5
495 91 5
405 21 5
352 66 5
443 65 5
472 66 5
411 98 5
447 22 5
430 50 5
467 88 5
498 51 5
425 75 5
446 86 5
364 61 5
358 58 5
479 31 5
466 114 5
328 26 5
495 139 5
409 86 5
411 18 5
430 142 5
449 107 5
435 117 5
309 27 5
404 119 5
429 68 5
341 135 5
313 133 5
387 89 5
436 81 5
371 94 5
467 94 5
309 43 5
429 80 5
421 38 5
380 18 5
425 72 5
411 126 5
432 46 5
483 67 5
341 122 5
423 48 5
450 3 5
354 72 5
455 58 5
443 22 5
432 21 5
446 142 5
336 58 5
395 111 5
391 36 5
369 134 5
374 122 5
406 91 5
374 70 5
420 10 5
314 93 5
365 137 5
307 20 5
428 105 5
398 49 5
342 15 5
420 73 5
339 92 5
330 94 5
426 119 5
455 114 5
418 76 5
419 127 5
446 20 5
303 2 5
376 112 5
361 21 5
371 68 5
458 21 5
431 114 5
474 123 5
470 60 5
359 113 5
472 56 5
332 56 5
303 91 5
441 9 5
310 15 5
496 107 5
368 23 5
419 104 5
399 139 5
476 130 5
365 145 5
310 134 5
359 117 5
401 51 5
444 145 5
326 94 5
357 58 5
356 32 5
442 35 5
489 69 5
349 80 5
478 67 5
461 97 5
407 43 5
488 36 5
352 75 5
304 132 5
447 21 5
439 8 5
355 32 5
456 52 5
357 103 5
358 23 5
405 139 5
389 84 5
483 129 5
345 0 5
363 12 5
384 93 5
347 123 5
455 47 5
419 99 5
428 109 5
477 96 5
361 17 5
438 13 5
346 104 5
393 87 5
442 59 5
305 50 5
361 50 5
493 40 5
449 64 5
342 142 5
324 103 5
491 149 5
458 31 5
350 64 5
350 147 5
471 11 5
325 105 5
304 43 5
471 134 5
369 72 5
446 77 5
365 102 5
318 93 5
387 141 5
334 79 5
485 137 5
379 19 5
333 93 5
352 132 5
418 60 5
395 69 5
452 127 5
391 60 5
469 127 5
443 147 5
467 143 5
431 3 5
414 117 5
378 71 5
310 1 5
478 123 5
399 113 5
