5816 6743 0 1
6743 5816 0 1
4185 6956 4 2
1673 5670 6 2
1958 8513 3 2
464 6830 4 2
4549 4844 3 2
1794 1794 5 2
3562 2944 3 2
1288 3562 5 11
3562 1288 5 11
2294 2997 4 2
5044 8321 4 295
3562 6036 3 4
5357 5714 4 2
758 7380 4 3
5577 3562 5 1
3562 5577 5 1
343 9907 4 6
1001 2317 5 3
2317 1001 5 3
2528 8295 5 1
8295 2528 5 1
8772 7250 4 3
8772 1630 3 15
3162 3162 5 2
8772 4541 3 2
7369 5410 5 1
5410 7369 5 1
7332 3588 5 1
3588 7332 5 1
8979 3675 4 7
8772 9243 4 19
3010 1930 1 2
8772 5136 5 1
5136 8772 5 1
157 2406 5 1
2406 157 5 1
805 4890 4 2
3431 9987 4 3
6411 7620 4 2
8772 8068 5 1
8068 8772 5 1
4109 6041 4 2
3562 8476 4 2
1432 8772 5 1
8772 1432 5 1
3750 7557 3 2
826 3925 1 9
1802 7374 3 81
4672 282 1 5
8772 952 4 9
3562 6380 6 20
8502 9408 5 1
9408 8502 5 1
6411 5357 5 2
5357 6411 5 2
8723 5387 1 2
5126 99 3 2
442 2516 4 2
7617 7617 0 4
7505 6376 0 2
6376 7505 0 2
8938 2545 4 2
9443 8657 3 3
8614 6567 5 2
6567 8614 5 2
3447 6705 5 1
6705 3447 5 1
6573 7505 0 8
7505 6573 0 8
1437 4814 4 2
6726 1877 3 2
9406 1266 5 1
1266 9406 5 1
1671 1153 3 2
2498 3562 5 1
3562 2498 5 1
2778 4288 6 9
8772 7158 4 14
1245 6525 4 2
1139 6084 5 2
6084 1139 5 2
7056 9807 1 2
3871 6093 4 2
3562 42 4 9
8772 94 4 4
3606 4720 4 5
9915 581 4 2
788 8000 4 2
3562 2788 3 4
5166 1135 4 2
3562 7505 3 5
4173 9907 1 6
3767 8306 3 2
3562 8908 5 2
8908 3562 5 2
7731 9907 4 2
4070 8321 4 2
3588 3623 3 2
429 9589 3 2
429 9907 4 2
5438 9803 1 2
8772 83 4 4
5193 9281 4 2
8772 1173 5 2
1173 8772 5 2
8772 5503 6 2
9366 9987 4 3
6266 1802 5 2
1802 6266 5 2
8772 1725 4 2
8723 5816 0 1
5816 8723 0 1
5140 1293 4 3
3562 3562 5 8
4339 182 3 2
2125 4467 1 2
8772 6234 3 4
3562 2495 4 6
7421 5755 1 8
8772 303 4 9
3562 2875 3 6
5357 9291 4 4
3767 2628 5 1
2628 3767 5 1
6505 9780 4 2
6266 7429 4 2
8027 9722 7 2
8027 8083 8 2
2977 8083 1 4
6431 4386 7 3
6434 2834 3 9
6098 3367 3 5
9406 8762 4 6
8683 9951 3 2
3562 3331 3 2
9817 3950 1 2
2528 3427 4 2
6186 5712 8 2
1836 4037 3 7
2528 6443 4 9
1802 6041 4 3
452 3427 4 2
8772 2654 4 2
6866 7471 4 3
5589 2516 1 2
7870 3427 4 3
2528 6658 3 4
3562 331 3 2
8772 6559 6 18
4735 5755 4 2
7683 6344 5 1
6344 7683 5 1
1220 1013 5 1
1013 1220 5 1
343 2319 5 1
2319 343 5 1
4957 8772 5 2
8772 4957 5 2
8772 3629 4 8
1942 3626 1 2
2076 393 0 1
393 2076 0 1
5195 1785 3 2
3767 3767 5 6
2528 6036 3 2
4533 8083 4 2
9406 1702 5 1
1702 9406 5 1
8772 6079 4 12
3562 3367 3 5
6029 4549 5 1
4549 6029 5 1
4827 5902 4 4
8847 2861 4 5
6216 8321 4 4
9720 8772 5 4
8772 9720 5 4
9589 258 1 3
9150 1293 4 2
3562 8090 5 3
8090 3562 5 3
8772 9489 4 2
3562 7356 3 2
3562 3594 4 6
5505 9243 4 2
6902 8772 5 2
8772 6902 5 2
9502 2647 4 2
8772 110 5 2
110 8772 5 2
6499 110 5 1
110 6499 5 1
4070 7251 6 2
5357 9991 4 2
7508 7508 0 4
4367 8772 5 3
8772 4367 5 3
661 8772 5 2
8772 661 5 2
5836 471 3 2
1394 6041 4 2
3788 4787 4 2
5854 6786 5 2
6786 5854 5 2
3930 5543 4 2
343 5357 5 1
5357 343 5 1
8289 4450 4 2
8747 1420 0 1
1420 8747 0 1
7517 8604 4 2
6982 826 3 5
9501 9501 0 2
3562 3406 4 2
7699 5042 4 3
2125 7553 1 2
57 2499 4 2
3562 2192 4 2
1119 2547 3 2
3562 9175 6 2
7941 5519 6 2
4070 6663 4 4
3266 9439 5 1
9439 3266 5 1
2083 5357 5 1
5357 2083 5 1
3307 1319 4 2
3562 6393 5 1
6393 3562 5 1
939 939 5 2
8828 4684 1 2
4712 5042 4 2
8772 8611 3 3
9406 2192 4 2
4549 4534 5 1
4534 4549 5 1
8884 4617 4 11
2528 5181 4 3
8055 3097 4 2
873 4672 3 2
6103 8892 5 1
8892 6103 5 1
3788 8772 5 2
8772 3788 5 2
4037 6580 1 2
9722 154 1 2
6411 47 5 2
47 6411 5 2
2897 2606 4 2
465 6159 4 2
4037 4037 0 2
5571 9743 5 1
9743 5571 5 1
7056 6753 1 5
5126 826 3 2
4919 8732 7 2
8409 6266 5 1
6266 8409 5 1
8772 2547 3 2
7700 2545 1 6
6266 3927 6 5
3562 4107 6 6
9508 1890 4 2
4090 8744 5 9
8744 4090 5 9
8008 3027 5 1
3027 8008 5 1
2898 2641 1 3
2834 4678 0 7
4678 2834 0 7
5257 3562 5 1
3562 5257 5 1
4159 7640 1 2
1288 8772 5 7
8772 1288 5 7
8847 6223 4 6
5357 5363 5 3
5363 5357 5 3
8869 8919 4 2
5365 9977 3 2
7303 4844 3 4
7697 4910 4 2
2834 2547 0 1
2547 2834 0 1
585 38 0 1
38 585 0 1
9918 6505 5 1
6505 9918 5 1
3562 8116 4 2
3562 4828 4 9
3367 7745 0 3
7745 3367 0 3
4597 6743 3 2
793 1886 3 5
8772 4678 3 12
4678 5469 1 2
3562 6143 5 9
6143 3562 5 9
977 4814 8 3
6480 4814 4 2
8772 3000 3 4
7628 734 3 2
9047 7617 3 2
4528 4528 5 18
8772 1727 4 3
5759 8772 5 2
8772 5759 5 2
8772 1785 3 2
8482 6041 1 2
8008 6753 4 6
6509 4902 0 2
4902 6509 0 2
2518 3219 4 2
802 802 0 2
7257 7613 4 4
3924 6423 7 2
3562 3820 4 47
6547 9976 4 2
3562 2088 5 3
2088 3562 5 3
2199 3665 1 2
6358 2834 0 1
2834 6358 0 1
5589 8762 1 4
8772 5604 3 38
4317 4317 5 2
3562 3979 4 7
885 3390 8 4
4907 9626 4 2
3562 754 5 1
754 3562 5 1
2528 6743 3 2
349 4600 4 2
8908 8321 4 2
3928 724 7 2
2834 305 1 2
5670 7064 8 2
8920 8321 1 2
3025 6707 3 2
46 6041 4 2
8772 4810 3 2
7717 7717 5 2
8772 9992 3 2
3562 7878 5 8
7878 3562 5 8
2693 5145 5 1
5145 2693 5 1
6547 4992 4 2
8772 7472 4 16
8772 3427 4 4
9431 7909 5 1
7909 9431 5 1
5357 2319 5 7
2319 5357 5 7
8747 6663 1 2
8008 1764 4 3
3123 8717 1 2
5589 7467 1 6
3562 7403 6 10
7923 2861 4 3
1310 7658 1 2
9101 202 5 1
202 9101 5 1
5049 7700 0 1
7700 5049 0 1
3149 3149 5 2
6537 9066 3 2
3562 4394 4 2
3924 3924 9 2
2528 9373 4 2
2834 8919 1 2
2543 1802 5 1
1802 2543 5 1
3562 4797 5 2
4797 3562 5 2
3083 3083 5 2
7912 752 4 2
1173 42 4 3
2850 9243 1 3
3562 3042 3 3
1127 8772 5 2
8772 1127 5 2
3728 4992 8 12
8772 5529 3 4
2528 9569 3 89
6505 3972 4 6
4265 3108 1 2
3123 4319 1 3
9508 3505 6 2
8350 4555 5 1
4555 8350 5 1
4597 8321 4 2
1182 4672 3 2
1650 8772 5 4
8772 1650 5 4
3071 6084 5 1
6084 3071 5 1
7912 9907 4 6
8772 2212 6 2
8772 4316 4 2
343 826 3 2
3562 181 3 3
970 3123 3 7
4476 2757 4 2
3106 8321 4 2
3562 7615 3 8
3562 4520 5 5
4520 3562 5 5
1869 8321 1 2
6931 8321 8 2
8772 4939 4 3
8772 6277 4 4
2478 4335 0 1
4335 2478 0 1
8772 5625 4 2
3274 8772 5 8
8772 3274 5 8
3562 5419 5 6
5419 3562 5 6
6975 9626 4 2
6573 4013 1 2
528 3415 1 2
5995 8187 5 1
8187 5995 5 1
3562 2778 5 5
2778 3562 5 5
625 4672 3 8
3562 5831 3 5
9759 2351 1 2
2000 3123 3 2
693 2673 5 2
2673 693 5 2
9977 9907 1 2
8284 3562 5 1
3562 8284 5 1
1685 42 1 3
8772 9158 4 8
3618 9769 3 2
7866 8321 4 2
3562 7700 3 2
4211 8321 4 4
8772 2767 4 2
2528 530 5 1
530 2528 5 1
3562 6183 3 5
8772 6191 4 4
5357 5190 5 1
5190 5357 5 1
9451 2619 5 1
2619 9451 5 1
8291 8291 5 2
3562 4041 4 3
5338 8321 4 2
2518 9501 3 2
1802 1293 4 5
9813 8321 8 5
4886 5042 1 3
3562 5173 5 5
5173 3562 5 5
6762 3559 4 5
8841 3128 4 2
1284 8480 4 2
4836 4672 3 5
5261 2537 4 7
2126 8321 4 2
6411 7095 4 2
6411 9918 5 1
9918 6411 5 1
6977 266 4 14
1813 3665 4 2
9128 649 4 2
3025 9589 3 9
8772 1658 4 8
8502 8772 5 6
8772 8502 5 6
3356 2834 3 2
8008 8321 4 6
8394 5397 6 2
1802 4776 5 1
4776 1802 5 1
2944 9907 1 5
4274 5017 0 1
5017 4274 0 1
4494 4408 5 1
4408 4494 5 1
6771 2835 6 8
3562 3065 5 1
3065 3562 5 1
5230 2834 0 2
2834 5230 0 2
7416 2659 4 3
2731 9509 1 2
6977 7508 3 3
7952 1733 4 2
1723 5419 5 1
5419 1723 5 1
5357 1187 4 2
3562 5505 5 1
5505 3562 5 1
5357 1650 5 3
1650 5357 5 3
8175 3959 0 1
3959 8175 0 1
2294 5488 4 5
1630 8321 1 2
5578 8382 4 2
3562 2731 3 9
3562 8632 5 5
8632 3562 5 5
694 8461 1 2
4090 7161 5 1
7161 4090 5 1
8611 9780 1 2
8608 4361 4 3
2528 7440 5 1
7440 2528 5 1
110 3701 4 2
423 6254 5 1
6254 423 5 1
4748 8468 4 6
3991 27 4 6
229 5189 4 2
8772 4186 4 2
9592 4186 4 2
3562 3577 5 3
3577 3562 5 3
4362 3665 1 10
5357 8321 4 4
5357 1764 4 3
4644 1092 7 2
8974 2778 5 1
2778 8974 5 1
2528 8920 3 6
62 4346 0 1
4346 62 0 1
8744 8614 5 1
8614 8744 5 1
7398 4844 7 8
8772 3665 4 58
5759 4014 4 2
6285 6285 0 2
2319 8772 5 1
8772 2319 5 1
3562 6932 4 3
6638 6926 1 2
7374 6663 1 2
8632 5419 5 4
5419 8632 5 4
3562 1135 4 6
9905 8321 4 3
529 9865 6 2
1945 4452 3 3
1348 3501 1 2
3473 9907 1 2
5148 6587 3 2
3562 661 5 2
661 3562 5 2
3562 6580 4 4
1087 7599 1 2
5317 8772 5 1
8772 5317 5 1
8772 3979 4 11
4886 4886 0 2
8772 6956 4 2
1786 3228 0 1
3228 1786 0 1
3562 6625 4 23
4915 8008 5 1
8008 4915 5 1
6339 8772 5 1
8772 6339 5 1
9813 9813 9 2
9711 132 5 1
132 9711 5 1
8477 8772 5 2
8772 8477 5 2
6740 9589 0 1
9589 6740 0 1
1569 8772 5 1
8772 1569 5 1
4153 752 4 2
3321 214 1 3
1365 1365 5 2
6143 3925 4 2
8847 1494 3 2
3530 5875 5 1
5875 3530 5 1
3562 6573 3 2
5193 3406 4 2
9968 6019 4 2
7193 7842 5 1
7842 7193 5 1
2528 4828 4 3
22 984 1 2
4434 3803 4 4
1919 5714 1 5
9392 7009 6 2
8042 1153 3 2
1208 3441 4 2
3562 4064 4 2
3562 6368 5 5
6368 3562 5 5
826 2085 1 2
9017 8797 5 1
8797 9017 5 1
3274 8321 4 2
1802 4672 3 3
3562 2198 6 3
7913 8231 3 2
4056 4658 4 2
625 7599 4 2
1458 9360 1 2
3767 7056 3 2
7633 2785 4 2
1785 1919 0 2
1919 1785 0 2
2528 8716 5 1
8716 2528 5 1
7288 125 4 10
8772 1826 5 1
1826 8772 5 1
1224 1295 3 2
3562 4616 5 3
4616 3562 5 3
674 5714 1 2
2264 2834 0 2
2834 2264 0 2
3562 3070 3 2
6003 6003 5 2
3891 3649 5 1
3649 3891 5 1
3562 452 5 3
452 3562 5 3
7369 2861 4 5
3562 6389 5 1
6389 3562 5 1
2778 712 3 4
8187 5186 3 4
1239 3767 5 1
3767 1239 5 1
6767 8275 3 2
9066 6753 1 2
6883 7158 4 2
3367 3845 1 3
6377 788 5 1
788 6377 5 1
8772 7758 4 8
431 3562 5 1
3562 431 5 1
5056 3599 4 2
6186 9780 8 2
3357 4137 5 1
4137 3357 5 1
2623 2195 1 2
2673 8866 5 3
8866 2673 5 3
8772 1687 5 1
1687 8772 5 1
3328 7360 1 2
8772 2999 4 4
9352 7375 4 2
683 7299 3 7
3562 8846 5 1
8846 3562 5 1
2528 612 3 2
7482 2969 5 1
2969 7482 5 1
3562 2890 4 3
8632 7646 3 4
3562 9291 4 2
3562 7472 4 8
5193 228 5 1
228 5193 5 1
6707 9907 1 3
8611 8321 1 4
1476 1431 1 2
9342 8480 4 14
6429 8772 5 1
8772 6429 5 1
1114 8772 5 2
8772 1114 5 2
9744 2472 5 1
2472 9744 5 1
5517 1699 5 1
1699 5517 5 1
2885 1014 3 2
5169 2834 3 2
9254 3390 1 2
7505 9242 1 2
693 8585 3 3
5082 6386 4 2
3002 8380 1 2
502 3665 4 3
5190 7056 3 4
3085 231 3 2
6493 5039 7 4
3293 7505 0 13
7505 3293 0 13
6740 4488 1 2
7369 3588 5 2
3588 7369 5 2
2528 2944 3 3
7075 9639 1 2
4923 963 1 2
8772 98 3 4
6183 8321 1 2
5146 8665 5 1
8665 5146 5 1
110 8321 4 3
8938 9311 5 1
9311 8938 5 1
9238 9894 4 2
3562 9204 3 3
1785 642 1 2
2481 9688 3 2
1242 4735 5 1
4735 1242 5 1
7201 2834 0 1
2834 7201 0 1
110 225 4 7
1376 3665 8 2
7147 2628 5 1
2628 7147 5 1
3183 8723 0 1
8723 3183 0 1
2834 6449 1 14
6186 6382 8 2
1365 3675 4 8
5930 5930 5 4
8614 194 3 2
8904 5042 4 2
2673 393 3 6
7482 2834 3 5
3562 7482 5 1
7482 3562 5 1
7870 701 4 2
5888 9436 4 2
6782 6782 0 2
229 2861 4 2
5665 5665 0 2
9536 7505 0 1
7505 9536 0 1
3562 8964 4 2
7363 7505 0 1
7505 7363 0 1
4298 7472 4 2
717 5165 4 4
1685 7095 1 8
994 3088 5 1
3088 994 5 1
2612 1838 3 2
1019 1019 5 2
675 9519 5 1
9519 675 5 1
8399 3632 4 2
5357 110 5 3
110 5357 5 3
5456 3606 5 1
3606 5456 5 1
7932 2834 3 2
6068 7452 3 2
2498 4339 5 1
4339 2498 5 1
6988 7315 3 2
8772 2453 4 2
3473 4417 0 1
4417 3473 0 1
3562 4744 5 1
4744 3562 5 1
3562 8234 6 45
8772 6346 5 1
6346 8772 5 1
7912 8321 4 2
3562 2908 5 4
2908 3562 5 4
3562 421 3 6
3562 7912 5 3
7912 3562 5 3
2310 8100 4 5
1867 826 3 2
8772 6569 3 3
3106 5275 4 2
343 8152 6 2
927 4598 1 2
7909 2882 3 3
3274 5626 4 4
8008 3665 4 2
2528 42 4 2
3871 5456 5 1
5456 3871 5 1
8126 2778 5 2
2778 8126 5 2
2319 8008 5 1
8008 2319 5 1
3562 4522 4 6
8772 3621 6 4
9192 9192 5 2
2319 9192 5 1
9192 2319 5 1
5941 826 3 3
2777 9243 4 2
8772 390 5 1
390 8772 5 1
9821 8772 5 2
8772 9821 5 2
349 8692 3 2
6325 6505 5 1
6505 6325 5 1
3562 3126 4 6
3889 1666 1 2
2811 8234 6 2
5009 3195 4 2
597 7961 4 2
7168 5997 8 3
742 1013 5 1
1013 742 5 1
3562 3063 3 2
7912 8772 5 4
8772 7912 5 4
970 1760 3 2
1916 1916 0 2
3562 4012 5 2
4012 3562 5 2
3991 5042 4 2
8772 8559 5 2
8559 8772 5 2
7693 7693 5 2
6890 450 8 2
8797 8321 4 4
2528 1869 3 4
9600 4840 4 2
5759 3390 4 2
9432 6743 7 2
3530 1407 5 1
1407 3530 5 1
3588 3179 4 3
5357 2846 6 2
8533 3562 5 3
3562 8533 5 3
8008 6558 4 3
8772 122 4 6
9949 2799 5 3
2799 9949 5 3
6049 826 3 2
313 4827 5 2
4827 313 5 2
3562 4065 6 2
2528 3665 4 2
1886 4392 0 1
4392 1886 0 1
6201 3158 5 1
3158 6201 5 1
3562 1593 4 9
1723 1593 4 15
5926 8772 5 2
8772 5926 5 2
8291 3562 5 1
3562 8291 5 1
5126 1025 4 2
8772 197 3 5
7508 2785 1 2
9347 1740 1 2
4318 3367 3 2
9486 6021 3 2
8772 7262 4 13
4173 8321 1 2
3562 880 3 4
1076 2499 4 6
2832 2697 5 1
2697 2832 5 1
6728 3498 5 1
3498 6728 5 1
3343 3343 5 2
6960 4886 3 2
8772 9543 4 2
8614 7906 4 2
8295 2867 3 2
3994 8321 1 2
715 4750 4 2
3562 3864 5 1
3864 3562 5 1
3290 2834 3 3
4238 1381 4 2
3274 6526 5 1
6526 3274 5 1
8772 691 4 3
706 6036 7 2
3767 2058 6 6
2778 229 5 1
229 2778 5 1
3562 2423 6 2
3562 508 5 1
508 3562 5 1
9406 6162 4 2
8139 698 5 1
698 8139 5 1
1080 4456 4 5
5190 2515 4 2
3562 7157 4 2
3118 8772 5 2
8772 3118 5 2
8772 1838 3 4
8726 9436 4 2
4070 2499 4 2
6195 8222 0 1
8222 6195 0 1
3562 1568 4 3
3530 94 4 2
333 4844 3 2
2050 2476 4 2
5759 9819 4 3
4163 8321 1 2
1685 8321 1 4
7604 5160 3 2
4528 1293 4 7
7821 7067 0 1
7067 7821 0 1
2952 3736 4 2
5854 7321 4 2
8772 8984 3 2
343 6079 4 2
3606 2826 4 2
4533 7821 3 4
3767 6551 5 1
6551 3767 5 1
8980 9239 4 2
6353 6353 5 2
6488 6922 5 1
6922 6488 5 1
1351 5044 5 1
5044 1351 5 1
6574 2139 3 2
3447 3447 5 2
7056 2515 1 2
8772 7224 4 2
9508 9243 4 3
7912 5205 3 2
1714 760 5 1
760 1714 5 1
4491 826 0 1
826 4491 0 1
3562 6671 4 6
3871 8380 4 2
1208 8321 4 3
2088 1699 5 1
1699 2088 5 1
717 3676 4 2
7707 5759 5 1
5759 7707 5 1
8772 4828 4 8
4681 8321 4 2
3804 5543 4 9
8772 2969 5 2
2969 8772 5 2
4115 8321 4 2
9508 3417 3 2
4597 7708 6 2
8772 9847 4 2
6186 6186 9 2
7687 8991 7 14
229 625 5 2
625 229 5 2
8772 2982 4 2
7700 5918 1 2
9590 5519 6 4
5871 6862 3 2
7861 5442 5 1
5442 7861 5 1
5566 5193 5 1
5193 5566 5 1
8772 6375 4 4
6461 393 0 2
393 6461 0 2
2015 5412 4 2
2944 3997 1 2
8772 6931 6 2
2182 7619 1 2
6411 8772 5 3
8772 6411 5 3
3562 1052 4 3
1563 885 6 2
1231 9796 3 5
8736 3227 3 2
1696 8468 4 2
5357 9907 4 2
3562 5540 4 4
5357 9746 5 1
9746 5357 5 1
3767 8343 5 1
8343 3767 5 1
7036 7919 0 1
7919 7036 0 1
1699 6143 5 1
6143 1699 5 1
8618 1685 3 2
7912 303 4 2
3562 615 4 7
4339 3774 4 3
9393 9393 5 2
1229 7262 1 6
4881 879 6 2
6771 353 3 2
757 5387 1 2
7194 9501 3 2
7433 5224 4 3
2312 2834 0 1
2834 2312 0 1
4254 2834 3 2
2722 1461 1 4
8772 5387 4 7
4386 2834 0 2
2834 4386 0 2
5487 3562 5 1
3562 5487 5 1
6509 6048 0 1
6048 6509 0 1
6266 8757 4 2
343 2516 4 3
9066 9325 0 2
9325 9066 0 2
7369 2588 4 2
3562 2002 4 2
2423 6041 8 2
693 3562 5 1
3562 693 5 1
2019 3827 5 3
3827 2019 5 3
2811 624 4 2
110 2528 5 1
2528 110 5 1
7882 1568 8 6
5101 5357 5 1
5357 5101 5 1
7440 6755 5 1
6755 7440 5 1
9406 3767 5 1
3767 9406 5 1
7730 3635 3 4
7960 3562 5 1
3562 7960 5 1
3606 5042 4 2
7168 9399 8 26
8772 1476 3 2
6505 5094 4 2
3562 2211 4 6
8618 6957 4 4
9218 9218 5 2
5854 5708 3 2
5397 9544 7 2
5357 1227 3 2
7440 6335 5 1
6335 7440 5 1
3562 462 4 3
433 7369 5 1
7369 433 5 1
4159 3660 0 1
3660 4159 0 1
2267 7864 8 2
8164 3804 5 1
3804 8164 5 1
3473 1869 0 1
1869 3473 0 1
4596 6656 3 2
6834 3227 7 2
6377 9047 5 1
9047 6377 5 1
8866 9345 4 2
2881 2861 4 2
9406 3594 4 2
3562 1011 5 1
1011 3562 5 1
2778 2499 4 9
9406 1507 3 3
4318 6041 4 2
2834 1227 0 1
1227 2834 0 1
2778 457 5 2
457 2778 5 2
885 8321 8 2
6637 1864 1 2
9406 4330 5 1
4330 9406 5 1
4672 743 0 3
743 4672 0 3
7922 2569 4 2
3321 3321 0 4
2500 349 5 2
349 2500 5 2
8772 2642 5 1
2642 8772 5 1
8472 5947 4 3
3562 7320 5 1
7320 3562 5 1
2294 2518 5 1
2518 2294 5 1
7369 4737 4 2
1493 121 4 2
1785 225 1 2
1900 6004 4 2
9018 4450 4 2
7291 4400 4 2
1035 4385 4 2
2741 2545 4 2
7588 8612 4 2
3228 581 1 4
2798 8505 0 1
8505 2798 0 1
343 9589 3 2
5854 4318 5 1
4318 5854 5 1
3562 7837 5 2
7837 3562 5 2
4682 826 0 1
826 4682 0 1
2451 7262 4 4
9918 9918 5 2
2834 2002 1 3
8511 8511 5 2
8008 1620 6 2
9519 6064 5 3
6064 9519 5 3
9589 462 1 3
8796 8321 4 2
585 585 0 2
3562 4368 4 2
5708 8321 1 2
7699 6519 5 2
6519 7699 5 2
2575 1282 1 2
3562 6185 3 3
3767 5294 4 2
5193 5193 5 2
1055 3606 5 1
3606 1055 5 1
5777 5589 3 2
8772 4450 4 5
3562 9756 4 3
4641 9047 5 1
9047 4641 5 1
7257 964 4 2
3562 8666 3 2
6977 6266 5 1
6266 6977 5 1
7814 1764 4 2
5774 6525 4 2
3562 4313 3 2
1144 3562 5 1
3562 1144 5 1
5357 1173 5 1
1173 5357 5 1
7034 4358 4 2
2676 8772 5 1
8772 2676 5 1
5193 2073 3 2
404 6512 3 2
9912 3473 3 2
2527 9544 7 2
6527 9152 1 2
966 8772 5 2
8772 966 5 2
2310 2256 4 2
8643 9705 8 2
885 9589 7 3
3562 8501 5 1
8501 3562 5 1
6216 8675 4 2
9212 253 3 2
8772 6616 4 5
2624 3658 4 2
8502 3562 5 8
3562 8502 5 8
3562 2758 5 1
2758 3562 5 1
349 7505 3 2
9328 4370 0 1
4370 9328 0 1
2528 4090 5 1
4090 2528 5 1
8772 2719 4 2
6542 2731 3 5
7069 3562 5 1
3562 7069 5 1
5357 6753 4 2
8772 5451 4 2
7420 6484 1 2
9646 1643 1 2
3562 4672 3 17
7094 9500 0 3
9500 7094 0 3
2435 1498 1 2
1802 6719 4 2
5192 4519 5 2
4519 5192 5 2
5253 3473 3 2
8772 3533 4 4
6496 9589 3 5
9486 8321 4 3
1826 9907 4 2
1802 4339 5 1
4339 1802 5 1
3562 9618 4 4
688 7056 3 2
5719 6423 3 6
9439 9987 4 4
2796 128 6 2
7912 4678 3 3
9611 5272 4 2
2528 3331 3 2
3731 7039 4 2
4346 7599 1 2
8778 3996 3 2
3769 9317 5 1
9317 3769 5 1
2142 4966 3 2
436 2569 4 2
8042 6041 4 5
3562 3205 3 3
6266 266 4 8
2544 7863 4 2
8873 5068 4 3
6767 8321 4 2
3102 8702 4 4
1841 5126 5 1
5126 1841 5 1
1173 8403 4 2
9406 109 4 2
5419 5419 5 2
1530 5743 7 2
1869 6739 1 2
3360 20 4 4
7843 7658 4 2
4690 9050 3 2
6377 3130 5 1
3130 6377 5 1
2267 764 7 2
8772 8525 4 4
8772 339 3 2
8332 521 4 2
6791 6397 5 1
6397 6791 5 1
1443 5357 5 1
5357 1443 5 1
9088 1250 4 2
7941 7380 4 3
571 8772 5 1
8772 571 5 1
3479 9346 4 2
8008 5651 4 2
7731 1222 3 2
507 4499 5 1
4499 507 5 1
7699 4735 5 1
4735 7699 5 1
9408 3266 5 1
3266 9408 5 1
3588 8231 3 2
7870 4828 4 2
1716 8772 5 1
8772 1716 5 1
244 3108 1 2
8614 7382 3 2
5791 2769 4 2
8772 9351 3 2
2319 3150 3 2
2384 2384 5 4
7547 7547 0 2
2841 8321 1 2
3428 3658 4 2
9515 3316 4 2
6044 8321 1 2
293 4491 3 4
3562 900 6 2
1153 7425 1 2
7945 110 5 1
110 7945 5 1
8008 1011 5 1
1011 8008 5 1
6705 2966 4 3
2518 9352 5 1
9352 2518 5 1
8282 3562 5 1
3562 8282 5 1
3274 1119 5 2
1119 3274 5 2
8772 2530 4 3
6378 55 1 2
8772 7876 6 2
8008 1122 5 1
1122 8008 5 1
6567 1093 5 1
1093 6567 5 1
3870 8321 1 2
9023 3701 1 2
5922 8772 5 3
8772 5922 5 3
1055 9294 4 3
9018 591 3 2
2076 7726 1 2
7124 5365 5 1
5365 7124 5 1
3562 5708 3 4
6911 4469 3 2
4355 8772 5 1
8772 4355 5 1
826 3108 1 2
3804 2834 3 8
2778 880 3 2
3562 8384 4 2
5357 3016 4 2
3767 875 4 2
2824 7123 4 2
5576 6041 4 2
9508 5042 4 2
9589 1502 1 2
6710 5477 4 5
7941 3989 4 2
4346 3675 1 15
4135 3562 5 2
3562 4135 5 2
3562 1376 6 9
6567 4992 4 2
4789 229 5 1
229 4789 5 1
9408 9408 5 2
9952 3562 5 1
3562 9952 5 1
5846 7702 4 2
1699 8797 5 2
8797 1699 5 2
8772 6449 4 2
5526 2248 1 3
3562 2499 4 3
3562 4969 4 5
4641 3562 5 4
3562 4641 5 4
1564 4148 4 2
4528 9577 6 14
9447 7702 1 2
5611 85 1 3
3562 8309 4 2
2500 3293 3 7
6266 5847 4 5
6266 3562 5 3
3562 6266 5 3
8401 6736 4 2
9739 900 6 2
2528 9015 4 14
8901 8321 4 3
3906 7988 8 2
8772 5413 3 6
6856 3562 5 1
3562 6856 5 1
189 9914 4 2
2528 4700 5 2
4700 2528 5 2
2528 746 3 4
3562 3374 3 2
2065 7476 1 2
2500 6859 4 2
5126 2695 4 2
528 6041 1 5
3562 696 4 5
2528 1515 4 5
3562 3804 5 2
3804 3562 5 2
7470 2594 4 2
7851 3108 1 2
3622 393 0 1
393 3622 0 1
4702 8321 4 5
297 2495 4 3
337 8480 4 4
7403 8321 8 3
5202 5413 3 2
4346 8468 1 2
1870 833 3 6
5202 5755 4 2
3588 3123 3 3
5126 8355 3 3
7646 7105 1 5
9577 6448 8 4
3752 3437 5 1
3437 3752 5 1
3562 2326 4 4
8814 430 5 5
430 8814 5 5
2528 5761 3 3
5720 3588 5 1
3588 5720 5 1
3752 7702 4 5
3562 6443 4 4
3562 1383 4 7
8051 7901 5 2
7901 8051 5 2
5991 5991 5 4
1884 7331 4 2
3562 6448 4 2
6856 6727 5 2
6727 6856 5 2
6567 5708 3 3
3562 6717 5 1
6717 3562 5 1
5854 8744 5 2
8744 5854 5 2
1155 8321 4 2
5202 8852 3 2
2500 3800 6 2
9347 266 1 7
2528 6449 4 7
5433 5573 4 2
506 8468 4 13
5506 3429 4 4
8632 9223 3 2
3562 2852 3 7
1378 9493 1 3
8772 4148 4 3
6421 3562 5 1
3562 6421 5 1
8278 5543 4 2
3562 3222 4 2
8866 7366 4 2
3562 1217 5 1
1217 3562 5 1
